File Name,Index Type,Threads,Blocks,I/O Time (s),Build Time (s),CPU Time (s),Elapsed Time (s)
index_build_minmax_threads_16_blocks_10_2.log,minmax,16,10,57.77775959999999,61.7571,3.9793404000000123,62.2994
index_build_minmax_threads_16_blocks_10_3.log,minmax,16,10,58.43745550000014,62.5208,4.0833444999998605,63.0634
index_build_minmax_threads_16_blocks_10_4.log,minmax,16,10,57.59544419999993,61.551,3.95555580000007,62.0829
index_build_minmax_threads_16_blocks_100_0.log,minmax,16,100,8.275818300000008,9.06859,0.7927716999999923,9.5932
index_build_minmax_threads_16_blocks_100_1.log,minmax,16,100,8.0096,8.72259,0.7129899999999996,9.26518
index_build_minmax_threads_16_blocks_100_2.log,minmax,16,100,7.962852799999999,8.6629,0.7000472000000011,9.20402
index_build_minmax_threads_16_blocks_100_3.log,minmax,16,100,7.705017,8.45238,0.747363,8.99517
index_build_minmax_threads_16_blocks_100_4.log,minmax,16,100,7.839856799999999,8.55718,0.7173232000000018,9.09751
index_build_minmax_threads_16_blocks_1000_0.log,minmax,16,1000,2.8842749000000008,3.73209,0.8478150999999992,4.28247
index_build_minmax_threads_16_blocks_1000_1.log,minmax,16,1000,2.9470090999999994,3.68173,0.7347209000000006,4.21533
index_build_minmax_threads_16_blocks_1000_2.log,minmax,16,1000,2.8994704,3.59402,0.6945496000000002,4.15269
index_build_minmax_threads_16_blocks_1000_3.log,minmax,16,1000,2.9120061000000006,3.56877,0.6567638999999996,4.11971
index_build_minmax_threads_16_blocks_1000_4.log,minmax,16,1000,2.9882572000000005,3.75701,0.7687527999999997,4.29271
index_build_minmax_threads_16_blocks_10000_0.log,minmax,16,10000,2.793122,3.78095,0.9878279999999999,4.35248
index_build_minmax_threads_16_blocks_10000_1.log,minmax,16,10000,2.910324,4.53574,1.6254159999999995,5.15587
index_build_minmax_threads_16_blocks_10000_2.log,minmax,16,10000,2.878019,3.77547,0.8974509999999998,4.37313
index_build_minmax_threads_16_blocks_10000_3.log,minmax,16,10000,2.950567,4.36277,1.4122030000000003,4.96251
index_build_minmax_threads_16_blocks_10000_4.log,minmax,16,10000,2.8457760000000003,3.82239,0.9766139999999996,4.40893
index_build_minmax_threads_32_blocks_1_0.log,minmax,32,1,557.4778932999986,596.586,39.10810670000137,597.135
index_build_minmax_threads_32_blocks_1_1.log,minmax,32,1,554.6120883000021,593.706,39.093911699997875,594.253
index_build_minmax_threads_32_blocks_1_2.log,minmax,32,1,554.0975960000012,593.121,39.02340399999878,593.671
index_build_minmax_threads_32_blocks_1_3.log,minmax,32,1,557.2202087000048,596.218,38.99779129999513,596.765
index_build_minmax_threads_32_blocks_1_4.log,minmax,32,1,555.1672916000008,594.245,39.07770839999921,594.793
index_build_minmax_threads_32_blocks_10_0.log,minmax,32,10,57.25932649999999,61.2935,4.0341735000000085,61.8356
index_build_minmax_threads_32_blocks_10_1.log,minmax,32,10,57.61591330000003,61.6362,4.020286699999971,62.1798
index_build_minmax_threads_32_blocks_10_2.log,minmax,32,10,57.37592659999995,61.4527,4.07677340000005,62.0028
index_build_minmax_threads_32_blocks_10_3.log,minmax,32,10,58.05215399999999,62.1201,4.067946000000013,62.6627
index_build_minmax_threads_32_blocks_10_4.log,minmax,32,10,57.33937019999988,61.3999,4.0605298000001255,61.9437
index_build_minmax_threads_32_blocks_100_0.log,minmax,32,100,7.526500099999999,8.22835,0.7018499000000018,8.77609
index_build_minmax_threads_32_blocks_100_1.log,minmax,32,100,7.5985596000000015,8.31942,0.7208603999999976,8.86218
index_build_minmax_threads_32_blocks_100_2.log,minmax,32,100,7.6891194,8.4301,0.7409805999999994,8.97512
index_build_minmax_threads_32_blocks_100_3.log,minmax,32,100,7.673973,8.4276,0.7536269999999998,8.98073
index_build_minmax_threads_32_blocks_100_4.log,minmax,32,100,7.557422799999999,8.28712,0.7296972000000004,8.8331
index_build_minmax_threads_32_blocks_1000_0.log,minmax,32,1000,2.7592839,3.47247,0.7131861000000002,4.03265
index_build_minmax_threads_32_blocks_1000_1.log,minmax,32,1000,2.9409108999999996,3.66681,0.7258991000000004,4.21593
index_build_minmax_threads_32_blocks_1000_2.log,minmax,32,1000,3.0528964999999997,3.79799,0.7450935000000003,4.34808
index_build_minmax_threads_32_blocks_1000_3.log,minmax,32,1000,2.9445776,3.66481,0.7202324,4.21693
index_build_minmax_threads_32_blocks_1000_4.log,minmax,32,1000,2.7146291000000002,3.40047,0.6858408999999996,3.95618
index_build_minmax_threads_32_blocks_10000_0.log,minmax,32,10000,2.974645,4.5434,1.568755,5.166
index_build_minmax_threads_32_blocks_10000_1.log,minmax,32,10000,2.944254,4.45736,1.5131060000000005,5.06498
index_build_minmax_threads_32_blocks_10000_2.log,minmax,32,10000,2.9580029999999997,4.44242,1.4844170000000005,5.06734
index_build_minmax_threads_32_blocks_10000_3.log,minmax,32,10000,2.997553,4.54513,1.5475770000000004,5.17606
index_build_minmax_threads_32_blocks_10000_4.log,minmax,32,10000,3.0135929999999997,4.51882,1.505227,5.15058
index_build_minmax_threads_64_blocks_1_0.log,minmax,64,1,553.4977076999984,592.474,38.97629230000166,593.034
index_build_minmax_threads_64_blocks_1_1.log,minmax,64,1,552.7462287999983,591.797,39.05077120000169,592.34
index_build_minmax_threads_64_blocks_1_2.log,minmax,64,1,556.7984925999992,595.911,39.11250740000071,596.474
index_build_minmax_threads_64_blocks_1_3.log,minmax,64,1,555.0992689000029,594.144,39.04473109999708,594.681
index_build_minmax_threads_64_blocks_1_4.log,minmax,64,1,558.6280225999999,597.711,39.08297740000012,598.269
index_build_minmax_threads_64_blocks_10_0.log,minmax,64,10,57.72372230000004,61.9421,4.218377699999962,62.4798
index_build_minmax_threads_64_blocks_10_1.log,minmax,64,10,57.55635470000007,61.7704,4.214045299999931,62.3235
index_build_minmax_threads_64_blocks_10_2.log,minmax,64,10,57.850803200000115,62.0783,4.227496799999884,62.6302
index_build_minmax_threads_64_blocks_10_3.log,minmax,64,10,57.278633300000024,61.2459,3.967266699999975,61.7998
index_build_minmax_threads_64_blocks_10_4.log,minmax,64,10,57.38176860000004,61.5913,4.209531399999953,62.1344
index_build_minmax_threads_64_blocks_100_0.log,minmax,64,100,8.032216900000003,8.93384,0.9016230999999966,9.48691
index_build_minmax_threads_64_blocks_100_1.log,minmax,64,100,7.9941059999999995,8.86805,0.8739440000000007,9.4033
index_build_minmax_threads_64_blocks_100_2.log,minmax,64,100,7.738265,8.59547,0.8572050000000004,9.14927
index_build_minmax_threads_64_blocks_100_3.log,minmax,64,100,7.795638999999999,8.66451,0.8688710000000013,9.21729
index_build_minmax_threads_64_blocks_100_4.log,minmax,64,100,7.855865500000001,8.71265,0.856784499999999,9.26583
index_build_minmax_threads_64_blocks_1000_0.log,minmax,64,1000,2.9376235,3.66557,0.7279465000000003,4.22862
index_build_minmax_threads_64_blocks_1000_1.log,minmax,64,1000,2.9965547999999997,3.84505,0.8484952000000003,4.39121
index_build_minmax_threads_64_blocks_1000_2.log,minmax,64,1000,2.688203600000001,3.36257,0.6743663999999989,3.92786
index_build_minmax_threads_64_blocks_1000_3.log,minmax,64,1000,2.8421727999999993,3.58777,0.7455972000000006,4.15624
index_build_minmax_threads_64_blocks_1000_4.log,minmax,64,1000,2.6667155,3.36601,0.6992945000000002,3.93779
